review_id,customer_name,age,brand,model,price_usd,price_local,currency,exchange_rate_to_usd,rating,review_text,sentiment,country,language,review_date,verified_purchase,battery_life_rating,camera_rating,performance_rating,design_rating,display_rating,review_length,word_count,helpful_votes,source
35120,Annaliese Meyer,18,Xiaomi,Poco X6,405.04,€376.69,EUR,0.93,3,Design feels premium and stylish. Best purchase of the year!,Positive,Germany,German,2025-09-19,True,1,3,4,3,3,60,10,12,AliExpress
35121,Eugenia Losekann-Röhricht,41,Samsung,Galaxy S24,614.21,€571.22,EUR,0.93,2,Battery drains too fast even on standby. Not up to the mark.,Negative,Germany,German,2025-03-29,True,2,1,2,1,2,60,12,1,BestBuy
35122,James Moore,35,Motorola,Razr 40,318.58,C$439.64,CAD,1.38,2,Fast charging is a lifesaver. Best purchase of the year!,Positive,Canada,English,2022-12-23,True,2,1,3,2,3,56,10,3,Amazon
35123,Lori Rogers,27,Google,Pixel 7a,505.75,د.إ1856.1,AED,3.67,5,Battery easily lasts a day with heavy use. Loving it so far!,Positive,UAE,English,2024-07-02,True,4,3,4,4,3,60,12,5,eBay
35124,Brandon Pena,18,Samsung,Galaxy S24,517.06,A$791.1,AUD,1.53,1,"Phone hangs often, regret buying it. Very disappointed.",Negative,Australia,English,2024-11-24,True,1,1,1,1,1,55,8,4,BestBuy
35125,Divya Venkataraman,39,OnePlus,OnePlus 12,979.24,₹81276.92,INR,83.0,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,India,Hindi,2023-12-04,True,3,3,3,5,4,58,10,8,Amazon
35126,Michael Hall,43,Apple,iPhone 14,1180.74,د.إ4333.32,AED,3.67,5,Fast charging is a lifesaver. Loving it so far!,Positive,UAE,English,2025-04-25,True,5,5,5,3,3,47,9,4,AliExpress
35127,Yashvi Dua,30,OnePlus,OnePlus 11R,536.15,₹44500.45,INR,83.0,4,"Design is okay, a bit bulky though. Average experience overall.",Neutral,India,Hindi,2025-05-22,False,3,2,3,3,4,63,10,2,eBay
35128,Jochen Seifert,56,Realme,Realme 12 Pro,477.25,€443.84,EUR,0.93,3,Sound quality is okay but not very loud. Okay for casual use.,Neutral,Germany,German,2024-06-13,False,3,4,3,4,4,61,12,0,Amazon
35129,Joshua Barrera,32,Google,Pixel 8,807.4,د.إ2963.16,AED,3.67,3,Fast charging is a lifesaver. No regrets buying this one.,Positive,UAE,English,2022-11-22,True,1,2,2,3,1,57,10,5,Amazon
35130,Dipl.-Ing. Nico Mitschke B.Sc.,41,Google,Pixel 7a,865.45,€804.87,EUR,0.93,3,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,Germany,German,2025-10-06,True,2,2,2,2,2,62,11,4,eBay
35131,Chatura Rao,28,Xiaomi,Redmi Note 13,360.2,₹29896.6,INR,83.0,4,Battery life could be slightly better. Average experience overall.,Neutral,India,Hindi,2023-04-19,True,4,4,2,3,3,66,9,0,Flipkart
35132,Marika Dörr-Johann,26,Motorola,Moto G Power,480.06,€446.46,EUR,0.93,3,"Does what it’s supposed to, nothing special. Okay for casual use.",Neutral,Germany,German,2023-05-21,True,1,3,2,3,4,65,11,1,eBay
35133,Priya Reddy,33,Samsung,Galaxy Note 20,775.77,₹64388.91,INR,83.0,2,"Design is okay, a bit bulky though. Fine but could be better.",Neutral,India,Hindi,2023-11-21,True,2,4,2,1,1,61,12,1,Flipkart
35134,Charles Browning,33,Xiaomi,Mi 13 Pro,488.64,$488.64,USD,1.0,4,Fast charging is a lifesaver. Best purchase of the year!,Positive,USA,English,2024-01-04,True,5,3,3,5,4,56,10,4,BestBuy
35135,Chatresh Dhawan,20,Motorola,Razr 40,428.8,₹35590.4,INR,83.0,2,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,India,Hindi,2023-08-13,True,1,1,2,1,2,62,11,2,Flipkart
35136,Alejandra Sanchez,19,OnePlus,OnePlus Nord 3,411.68,د.إ1510.87,AED,3.67,3,Design feels premium and stylish. Loving it so far!,Positive,UAE,English,2023-10-19,True,2,3,2,1,3,51,9,6,Flipkart
35137,Dawn Crawford,34,Realme,Realme Narzo 70,367.22,A$561.85,AUD,1.53,5,Smooth performance even after months of use. Best purchase of the year!,Positive,Australia,English,2023-12-31,True,5,4,5,5,5,71,12,6,Flipkart
35138,Jasmine Delacruz,20,Motorola,Moto G Power,241.87,A$370.06,AUD,1.53,5,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Australia,English,2025-06-30,True,5,4,5,5,5,70,13,2,eBay
35139,Janaki Solanki,27,Motorola,Razr 40,474.27,₹39364.41,INR,83.0,4,Build quality feels solid and durable. Loving it so far!,Positive,India,Hindi,2025-06-09,False,5,3,3,3,5,56,10,4,Amazon
35140,Heather Lewis,27,OnePlus,OnePlus Nord 3,831.77,$831.77,USD,1.0,1,Neutral feelings — neither great nor bad. Average experience overall.,Neutral,USA,English,2025-06-20,True,1,1,1,1,1,69,10,1,AliExpress
35141,Judith Webb,36,Realme,Realme Narzo 70,386.07,£301.13,GBP,0.78,3,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,UK,English,2022-11-03,True,3,4,2,3,1,74,12,4,AliExpress
35142,Rachel Wood,51,Apple,iPhone SE,1185.75,د.إ4351.7,AED,3.67,3,Not bad for daily use but could be optimized. Average experience overall.,Neutral,UAE,English,2024-01-21,True,3,2,4,1,4,73,12,1,AliExpress
35143,Christina Scott,39,Xiaomi,Poco X6,679.08,$679.08,USD,1.0,3,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,USA,English,2023-05-29,False,5,1,1,2,2,58,9,5,Amazon
35144,Francisco Powell,41,Samsung,Galaxy S24,782.73,د.إ2872.62,AED,3.67,3,Sound quality is okay but not very loud. Fine but could be better.,Neutral,UAE,English,2024-09-08,True,3,2,2,3,2,66,13,3,Flipkart
35145,Jagrati Banik,38,Motorola,Razr 40,512.52,₹42539.16,INR,83.0,3,Smooth performance even after months of use. No regrets buying this one.,Positive,India,Hindi,2023-03-30,False,2,3,4,2,2,72,12,5,eBay
35146,Cauã Brito,39,OnePlus,OnePlus 12,508.02,R$2895.71,BRL,5.7,5,"Face unlock is instant, super smooth. Absolutely worth it!",Positive,Brazil,Portuguese,2023-09-01,True,4,4,5,5,4,58,9,3,Amazon
35147,Simon Patel,18,Google,Pixel 7a,804.13,£627.22,GBP,0.78,2,"Phone is fine, not the best in this range. Okay for casual use.",Neutral,UK,English,2025-04-26,False,2,1,1,1,1,63,13,0,Amazon
35148,Danuta Dehmel B.Eng.,18,Apple,iPhone 14,1428.08,€1328.11,EUR,0.93,4,Worth every penny. Highly recommended! Loving it so far!,Positive,Germany,German,2025-07-14,False,2,4,3,2,4,56,9,2,Amazon
35149,Shawn Mccarthy,30,Motorola,Moto G Power,579.09,A$886.01,AUD,1.53,2,"Design is okay, a bit bulky though. Fine but could be better.",Neutral,Australia,English,2022-12-12,False,3,1,1,1,2,61,12,4,Flipkart
35150,Carlos Brooks,30,Realme,Realme Narzo 70,381.14,$381.14,USD,1.0,1,"Phone hangs often, regret buying it. Not up to the mark.",Negative,USA,English,2023-06-15,False,1,1,1,1,2,56,11,3,eBay
35151,Tracy Wilson,39,Samsung,Galaxy Z Flip,1178.98,A$1803.84,AUD,1.53,4,Fast charging is a lifesaver. Loving it so far!,Positive,Australia,English,2025-02-18,True,4,4,4,3,4,47,9,9,Amazon
35152,Eduarda Melo,18,Google,Pixel 7a,536.35,R$3057.2,BRL,5.7,2,Software updates are delayed sometimes. Okay for casual use.,Neutral,Brazil,Portuguese,2023-03-07,True,3,1,1,1,1,60,9,1,eBay
35153,Ing. Remo Schmiedecke,34,Motorola,Moto G Power,484.51,€450.59,EUR,0.93,4,Design feels premium and stylish. Absolutely worth it!,Positive,Germany,German,2024-11-26,True,2,4,2,4,4,54,8,5,Flipkart
35154,Rachana Vig,29,Realme,Realme 12 Pro,572.95,₹47554.85,INR,83.0,3,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,India,Hindi,2022-11-23,True,3,3,4,3,1,56,11,4,AliExpress
35155,Brandon Koch,39,Xiaomi,Poco X6,522.11,A$798.83,AUD,1.53,1,Speaker quality is bad and muffled. Returning this soon.,Negative,Australia,English,2023-01-09,True,2,1,1,1,1,56,9,2,Amazon
35156,Isaac Pope,32,Samsung,Galaxy S24,730.16,A$1117.14,AUD,1.53,4,Design feels premium and stylish. Absolutely worth it!,Positive,Australia,English,2023-04-14,True,5,4,3,3,3,54,8,1,Amazon
35157,Mrs Joanna Curtis,29,OnePlus,OnePlus Nord 3,356.27,£277.89,GBP,0.78,3,Not bad for daily use but could be optimized. Fine but could be better.,Neutral,UK,English,2025-10-19,True,3,1,2,3,4,71,14,3,eBay
35158,Dr. Danilo Lima,37,Google,Pixel 6,836.81,R$4769.82,BRL,5.7,2,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,Brazil,Portuguese,2022-12-06,True,2,1,1,1,2,62,11,4,Amazon
35159,David Gomez,30,Realme,Realme Narzo 70,199.41,د.إ731.83,AED,3.67,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,UAE,English,2025-06-25,True,5,4,4,3,5,63,11,5,Flipkart
35160,Ramazan Putz-Eberth,18,OnePlus,OnePlus Nord 3,428.15,€398.18,EUR,0.93,4,Battery easily lasts a day with heavy use. Loving it so far!,Positive,Germany,German,2024-05-07,True,5,4,3,3,4,60,12,5,Amazon
35161,Sandy White,38,Xiaomi,Poco X6,364.85,C$503.49,CAD,1.38,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,Canada,English,2025-05-05,True,4,4,3,3,3,65,11,2,Amazon
35162,Benicio Jesus,35,Google,Pixel 7a,930.0,R$5301.0,BRL,5.7,1,Charging is very slow compared to other brands. Returning this soon.,Negative,Brazil,Portuguese,2025-07-01,True,1,1,1,1,1,68,11,3,Amazon
35163,Joshua Bhattacharyya,36,Realme,Realme 12 Pro,379.45,₹31494.35,INR,83.0,2,"Phone is fine, not the best in this range. Average experience overall.",Neutral,India,Hindi,2024-05-15,False,1,2,1,2,1,70,12,1,BestBuy
35164,Maria Flor Cirino,28,Google,Pixel 6,796.61,R$4540.68,BRL,5.7,4,Smooth performance even after months of use. No regrets buying this one.,Positive,Brazil,Portuguese,2024-12-30,True,3,1,3,3,3,72,12,3,AliExpress
35165,Jon Valdez,33,Samsung,Galaxy Note 20,1202.92,A$1840.47,AUD,1.53,4,Battery easily lasts a day with heavy use. Absolutely worth it!,Positive,Australia,English,2023-08-08,True,2,4,3,2,3,63,11,5,AliExpress
35166,Mr Elliott King,36,Apple,iPhone 13,1427.34,£1113.33,GBP,0.78,2,"Performance is average, camera okay. Fine but could be better.",Neutral,UK,English,2024-10-08,True,1,4,1,1,1,62,10,2,Amazon
35167,Ana Luiza Costa,18,Realme,Realme 12 Pro,271.8,R$1549.26,BRL,5.7,4,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,Brazil,Portuguese,2025-06-11,True,3,2,3,5,4,74,12,4,Amazon
35168,Joseph Cook,54,Realme,Realme 12 Pro,206.95,A$316.63,AUD,1.53,3,Smooth performance even after months of use. Absolutely worth it!,Positive,Australia,English,2024-12-15,False,3,2,4,4,4,65,10,8,Flipkart
35169,Hans-Georg Mans,28,Realme,Realme 12 Pro,394.66,€367.03,EUR,0.93,5,Display is crisp and vibrant — perfect for gaming. Absolutely worth it!,Positive,Germany,German,2024-09-15,True,3,4,5,4,5,71,12,2,eBay
35170,Vrinda Gara,24,Motorola,Razr 40,647.69,₹53758.27,INR,83.0,4,Fast charging is a lifesaver. Loving it so far!,Positive,India,Hindi,2025-08-05,True,5,4,4,4,4,47,9,2,Amazon
35171,Naomi Cartwright,30,Xiaomi,Redmi Note 13,495.61,£386.58,GBP,0.78,3,Neutral feelings — neither great nor bad. Average experience overall.,Neutral,UK,English,2025-04-30,True,2,3,2,1,3,69,10,4,Amazon
35172,Stephen Mendez,42,Xiaomi,Poco X6,323.88,د.إ1188.64,AED,3.67,1,Overheats quickly while gaming. Very disappointed.,Negative,UAE,English,2023-02-02,False,1,1,1,1,1,50,6,2,eBay
35173,Richard Matthews,24,Xiaomi,Mi 13 Pro,324.0,A$495.72,AUD,1.53,3,"Performance is average, camera okay. Okay for casual use.",Neutral,Australia,English,2022-12-13,True,3,2,1,2,2,57,9,2,AliExpress
35174,Kristen Steele,25,Google,Pixel 6,559.16,$559.16,USD,1.0,3,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,USA,English,2025-09-02,False,2,1,2,1,4,64,11,3,Amazon
35175,Dipl.-Ing. Winfried Ladeck,32,Realme,Realme 12 Pro,593.33,€551.8,EUR,0.93,4,Build quality feels solid and durable. Absolutely worth it!,Positive,Germany,German,2024-10-07,True,4,4,5,4,4,59,9,3,Amazon
35176,Darryl Martin,18,Motorola,Edge 50,666.49,A$1019.73,AUD,1.53,3,Worth every penny. Highly recommended! No regrets buying this one.,Positive,Australia,English,2023-11-28,True,3,3,2,2,1,66,10,3,Flipkart
35177,Jacqueline Lawrence,33,Motorola,Razr 40,696.25,$696.25,USD,1.0,1,Phone lags often after a few apps. Returning this soon.,Negative,USA,English,2023-07-30,False,1,1,1,1,1,55,10,0,Flipkart
35178,Joel Rangel,24,Xiaomi,Redmi Note 13,684.21,C$944.21,CAD,1.38,4,"Face unlock is instant, super smooth. Loving it so far!",Positive,Canada,English,2025-05-19,True,3,2,4,3,4,55,10,2,Amazon
35179,Valentina Tschentscher,21,Xiaomi,Poco X6,476.02,€442.7,EUR,0.93,5,Battery easily lasts a day with heavy use. No regrets buying this one.,Positive,Germany,German,2025-01-13,True,5,5,4,5,4,70,13,4,Amazon
35180,Ryan Sloan,25,Google,Pixel 6,614.06,A$939.51,AUD,1.53,2,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,Australia,English,2023-09-27,True,2,1,1,2,1,56,11,5,BestBuy
35181,Vincent Martinez,36,Xiaomi,Mi 13 Pro,278.78,A$426.53,AUD,1.53,2,Neutral feelings — neither great nor bad. Average experience overall.,Neutral,Australia,English,2023-08-14,True,1,1,1,1,1,69,10,1,Flipkart
35182,Arin Bansal,36,Realme,Realme Narzo 70,374.94,₹31120.02,INR,83.0,4,Software updates are delayed sometimes. Okay for casual use.,Neutral,India,Hindi,2023-03-13,True,4,4,4,3,4,60,9,4,Amazon
35183,James Lawson,27,Apple,iPhone 15 Pro,788.15,C$1087.65,CAD,1.38,4,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,Canada,English,2024-07-24,True,5,3,4,4,4,78,14,8,BestBuy
35184,Karina Young,29,Apple,iPhone 15 Pro,1200.27,A$1836.41,AUD,1.53,1,Speaker quality is bad and muffled. Wouldn’t recommend.,Negative,Australia,English,2023-10-16,True,1,1,1,1,1,55,8,4,Amazon
35185,Ana Sá,39,Samsung,Galaxy A55,487.24,R$2777.27,BRL,5.7,3,Loving the clean UI and fast updates. Loving it so far!,Positive,Brazil,Portuguese,2023-10-29,True,3,3,2,3,2,55,11,2,eBay
35186,Gary Jackson MD,18,Motorola,Razr 40,310.03,$310.03,USD,1.0,5,"Face unlock is instant, super smooth. Best purchase of the year!",Positive,USA,English,2023-10-21,False,5,5,4,5,5,64,11,6,Amazon
35187,Connie Arnold,59,Realme,Realme Narzo 70,469.68,C$648.16,CAD,1.38,3,"Does what it’s supposed to, nothing special. Fine but could be better.",Neutral,Canada,English,2024-03-01,True,4,3,3,2,3,70,12,1,eBay
35188,Angelica Baker,31,Apple,iPhone SE,982.53,د.إ3605.89,AED,3.67,5,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Positive,UAE,English,2023-04-13,True,5,4,3,3,3,68,13,3,Amazon
35189,Agnes Wohlgemut,18,Realme,Realme 12 Pro,214.32,€199.32,EUR,0.93,2,Sound quality is okay but not very loud. Fine but could be better.,Neutral,Germany,German,2024-06-21,False,2,2,2,1,2,66,13,2,Flipkart
35190,Tina Hawkins-Fuller,24,Samsung,Galaxy S24,1359.3,£1060.25,GBP,0.78,1,Overheats quickly while gaming. Wouldn’t recommend.,Negative,UK,English,2025-01-29,False,1,1,1,1,1,51,6,2,AliExpress
35191,Jeffrey Garcia,35,Realme,Realme Narzo 70,240.63,A$368.16,AUD,1.53,1,Battery drains too fast even on standby. Returning this soon.,Negative,Australia,English,2022-12-07,True,1,1,2,1,1,61,10,1,Flipkart
35192,Michele Cruz,22,Xiaomi,Poco X6,372.37,C$513.87,CAD,1.38,4,Build quality feels solid and durable. Loving it so far!,Positive,Canada,English,2023-07-10,True,2,3,4,5,3,56,10,5,Flipkart
35193,Jose Hudson,43,Samsung,Galaxy Note 20,963.92,د.إ3537.59,AED,3.67,4,"Face unlock is instant, super smooth. No regrets buying this one.",Positive,UAE,English,2024-03-07,True,5,4,4,4,5,65,11,5,eBay
35194,Marten Hesse-Thies,28,Motorola,Edge 50,438.45,€407.76,EUR,0.93,3,Absolutely love this phone! The camera is next level. Best purchase of the year!,Positive,Germany,German,2023-04-14,True,4,3,2,2,3,80,14,4,AliExpress
35195,Vitor da Costa,43,Google,Pixel 8,704.18,R$4013.83,BRL,5.7,5,Display is crisp and vibrant — perfect for gaming. Loving it so far!,Positive,Brazil,Portuguese,2023-02-03,True,4,3,3,4,4,68,13,6,AliExpress
35196,Pauline Green,27,OnePlus,OnePlus 12,695.01,£542.11,GBP,0.78,4,Build quality feels solid and durable. Absolutely worth it!,Positive,UK,English,2025-10-17,True,4,3,4,3,4,59,9,4,Amazon
35197,Rosalia Hendriks,54,Realme,Realme 12 Pro,223.82,€208.15,EUR,0.93,4,Absolutely love this phone! The camera is next level. Loving it so far!,Positive,Germany,German,2023-03-12,True,3,2,4,4,3,71,13,3,Flipkart
35198,Miguel da Mota,34,Xiaomi,Mi 13 Pro,235.53,R$1342.52,BRL,5.7,4,Worth every penny. Highly recommended! Best purchase of the year!,Positive,Brazil,Portuguese,2024-05-16,True,3,3,2,2,5,65,10,9,AliExpress
35199,Kevin Dillon,28,Realme,Realme 12 Pro,281.44,$281.44,USD,1.0,5,Loving the clean UI and fast updates. Loving it so far!,Positive,USA,English,2023-09-25,False,4,5,4,5,5,55,11,7,eBay
35200,Dean Lamb,28,Samsung,Galaxy Note 20,410.48,£320.17,GBP,0.78,2,"Face unlock is instant, super smooth. Loving it so far!",Positive,UK,English,2024-05-10,True,2,2,2,1,3,55,10,4,Flipkart
35201,Dr Joshua Begum,40,Realme,Realme Narzo 70,583.02,£454.76,GBP,0.78,4,Worth every penny. Highly recommended! Absolutely worth it!,Positive,UK,English,2024-11-10,True,2,4,2,4,3,59,8,2,Flipkart
35202,Randall Weber,31,Apple,iPhone 15 Pro,803.53,A$1229.4,AUD,1.53,4,Software updates are delayed sometimes. Average experience overall.,Neutral,Australia,English,2025-07-03,False,3,2,5,3,3,67,8,5,eBay
35203,Ing. Jaqueline Ullrich B.Eng.,29,Motorola,Razr 40,643.15,€598.13,EUR,0.93,1,Phone lags often after a few apps. Not up to the mark.,Negative,Germany,German,2024-03-07,False,1,1,1,1,1,54,12,1,BestBuy
35204,Hellena das Neves,39,Xiaomi,Poco X6,579.22,R$3301.55,BRL,5.7,1,Customer service was disappointing. Not up to the mark.,Negative,Brazil,Portuguese,2023-07-28,True,1,1,1,1,1,55,9,2,AliExpress
35205,Barkha Om,20,Realme,Realme Narzo 70,364.02,₹30213.66,INR,83.0,3,Neutral feelings — neither great nor bad. Average experience overall.,Neutral,India,Hindi,2025-04-04,True,3,2,1,1,2,69,10,2,BestBuy
35206,Herr Franz-Peter Budig B.A.,26,Samsung,Galaxy A55,752.36,€699.69,EUR,0.93,3,"Phone is fine, not the best in this range. Okay for casual use.",Neutral,Germany,German,2025-07-16,True,3,1,2,3,3,63,13,2,AliExpress
35207,Sarah Fisher,43,Google,Pixel 7a,950.99,A$1455.01,AUD,1.53,4,Absolutely love this phone! The camera is next level. Absolutely worth it!,Positive,Australia,English,2025-03-29,True,4,4,5,3,4,74,12,7,eBay
35208,Murat Kramer,26,Apple,iPhone 14,1148.34,€1067.96,EUR,0.93,4,Smooth performance even after months of use. Best purchase of the year!,Positive,Germany,German,2024-08-03,True,3,3,3,2,3,71,12,2,eBay
35209,Heather Ford,18,Samsung,Galaxy Note 20,1084.78,£846.13,GBP,0.78,3,Fast charging is a lifesaver. No regrets buying this one.,Positive,UK,English,2025-02-03,True,2,3,1,4,2,57,10,5,AliExpress
35210,Brandi Martinez,25,Xiaomi,Mi 13 Pro,694.18,$694.18,USD,1.0,3,Not bad for daily use but could be optimized. Average experience overall.,Neutral,USA,English,2024-06-23,True,2,2,3,3,1,73,12,3,BestBuy
35211,Andrea Medina,33,Realme,Realme Narzo 70,482.39,C$665.7,CAD,1.38,1,"Design is okay, a bit bulky though. Okay for casual use.",Neutral,Canada,English,2023-03-15,True,2,1,1,1,1,56,11,2,Amazon
35212,Giovanna Pinto,28,Apple,iPhone 13,1319.55,R$7521.44,BRL,5.7,4,Loving the clean UI and fast updates. Absolutely worth it!,Positive,Brazil,Portuguese,2025-09-08,False,4,3,3,4,3,58,10,7,Amazon
35213,Francoise Beyer B.Sc.,30,Motorola,Edge 50,457.6,€425.57,EUR,0.93,3,Neutral feelings — neither great nor bad. Fine but could be better.,Neutral,Germany,German,2023-01-28,True,3,2,5,1,3,67,12,2,AliExpress
35214,Marcus Harris,28,Apple,iPhone SE,900.3,C$1242.41,CAD,1.38,5,Display is crisp and vibrant — perfect for gaming. No regrets buying this one.,Positive,Canada,English,2023-09-23,True,5,4,2,5,5,78,14,5,AliExpress
35215,Amy Wu,27,Samsung,Galaxy S24,458.35,C$632.52,CAD,1.38,2,"Overall decent, but expected a bit more for the price. Okay for casual use.",Neutral,Canada,English,2022-10-26,True,2,3,1,1,3,75,14,1,Amazon
35216,Megha Bala,34,Google,Pixel 8,575.28,₹47748.24,INR,83.0,2,Neutral feelings — neither great nor bad. Okay for casual use.,Neutral,India,Hindi,2023-10-22,False,1,2,1,1,2,62,11,5,eBay
35217,Veda Sura,54,OnePlus,OnePlus 11R,753.77,₹62562.91,INR,83.0,5,Fast charging is a lifesaver. Loving it so far!,Positive,India,Hindi,2025-05-06,True,5,5,3,3,4,47,9,3,Flipkart
35218,Joshua Howell,29,Google,Pixel 7a,978.16,A$1496.58,AUD,1.53,3,Battery easily lasts a day with heavy use. Loving it so far!,Positive,Australia,English,2025-05-23,True,3,2,2,1,2,60,12,1,Flipkart
35219,Mrs Kelly Young,48,Samsung,Galaxy Note 20,1134.62,£885.0,GBP,0.78,2,Phone lags often after a few apps. Very disappointed.,Negative,UK,English,2023-10-18,True,1,2,3,2,2,53,9,0,Flipkart
35220,Maya Mendes,25,Xiaomi,Redmi Note 13,566.07,R$3226.6,BRL,5.7,2,Overheats quickly while gaming. Not up to the mark.,Negative,Brazil,Portuguese,2024-11-01,True,1,1,2,3,1,51,9,0,Amazon
35221,Nathan Amble,25,Xiaomi,Redmi Note 13,481.1,₹39931.3,INR,83.0,4,Worth every penny. Highly recommended! Absolutely worth it!,Positive,India,Hindi,2023-04-03,True,5,3,5,4,3,59,8,5,BestBuy
